ip_id,label,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,prov
5841,0.0,1977.0,2010-06-25,0.0,30652.0,500.0,1.0,1.0,4.0,7,
5842,0.0,1981.0,2013-05-18,1.0,47784.0,578062.0,2.0,3.0,5.0,8,
5843,0.0,1979.0,2006-05-18,0.0,44924.0,500.0,1.0,4.0,5.0,6,
5844,0.0,1981.0,2012-08-15,0.0,52511.0,500.0,2.0,3.0,2.0,3,ระนอง                                   
5845,0.0,1981.0,2007-05-30,0.0,39958.0,500.0,2.0,1.0,4.0,6,ปัตตานี                                 
5845,0.0,1981.0,2007-05-30,0.0,39958.0,500.0,2.0,1.0,4.0,6,ลำปาง                                   
5846,0.0,1988.0,2009-06-13,2.0,42837.0,596992.0,1.0,3.0,2.0,5,นครพนม                                  
5847,0.0,1980.0,2010-08-03,0.0,50572.0,128384.0,1.0,4.0,4.0,1,หนองบัวลำภู                             
5848,0.0,1977.0,2013-05-05,0.0,45538.0,716530.0,1.0,1.0,5.0,4,
5849,0.0,1980.0,2016-09-08,0.0,44856.0,551484.0,2.0,3.0,3.0,4,
5850,0.0,1984.0,2008-11-20,0.0,42413.0,1023.0,1.0,1.0,4.0,1,ลำพูน                                   
5850,0.0,1984.0,2008-11-20,0.0,42413.0,1023.0,1.0,1.0,4.0,1,แม่ฮ่องสอน                              
5851,0.0,1982.0,2011-12-03,0.0,45895.0,463070.0,1.0,1.0,5.0,1,นครพนม                                  
5851,0.0,1982.0,2011-12-03,0.0,45895.0,463070.0,1.0,1.0,5.0,1,มุกดาหาร                                
5851,0.0,1982.0,2011-12-03,0.0,45895.0,463070.0,1.0,1.0,5.0,1,หนองบัวลำภู                             
5852,0.0,1985.0,2010-11-26,0.0,45054.0,1335329.0,1.0,4.0,1.0,11,สมุทรปราการ                             
5853,0.0,1977.0,2010-03-02,0.0,38141.0,5481.0,2.0,1.0,1.0,6,
5854,0.0,1982.0,2011-02-22,1.0,43194.0,500.0,2.0,2.0,1.0,2,
5855,0.0,1975.0,2011-06-20,0.0,43866.0,338404.0,2.0,3.0,5.0,12,
5856,0.0,1975.0,2009-03-10,0.0,38086.0,78492.0,2.0,3.0,4.0,11,
5857,0.0,1984.0,2009-01-03,0.0,44787.0,117116.0,2.0,3.0,1.0,12,
5858,0.0,1979.0,2009-03-03,0.0,40902.0,500.0,2.0,4.0,6.0,4,ปราจีนบุรี                              
5859,0.0,1978.0,2006-10-02,0.0,44393.0,500.0,1.0,3.0,5.0,12,นครปฐม                                  
5860,0.0,1981.0,2007-02-16,0.0,37243.0,35882.0,2.0,4.0,4.0,3,ตาก                                     
5861,0.0,1982.0,2013-11-04,0.0,42221.0,500.0,2.0,2.0,4.0,5,บุรีรัมย์                               
5862,0.0,1972.0,2010-04-02,0.0,44130.0,500.0,2.0,1.0,5.0,1,
5863,0.0,1982.0,2004-05-12,0.0,47360.0,500.0,2.0,1.0,3.0,6,
5864,0.0,1977.0,2004-04-10,0.0,39256.0,500.0,1.0,4.0,4.0,5,กำแพงเพชร                               
5865,0.0,1980.0,2013-01-23,2.0,53378.0,312062.0,2.0,2.0,3.0,4,
5866,0.0,1988.0,2006-11-17,0.0,40996.0,485795.0,2.0,3.0,5.0,7,
5867,0.0,1981.0,2009-10-10,1.0,40006.0,500.0,1.0,3.0,5.0,6,
5868,0.0,1980.0,2013-06-18,0.0,45447.0,500.0,2.0,1.0,3.0,11,สมุทรปราการ                             
5868,0.0,1980.0,2013-06-18,0.0,45447.0,500.0,2.0,1.0,3.0,11,หนองบัวลำภู                             
5869,0.0,1974.0,2007-09-26,0.0,42667.0,500.0,2.0,1.0,1.0,3,
5870,0.0,1981.0,2007-03-16,2.0,41991.0,614337.0,2.0,3.0,1.0,12,ตราด                                    
5871,0.0,1989.0,2011-11-22,0.0,42378.0,500.0,2.0,2.0,6.0,5,นครนายก                                 
5871,0.0,1989.0,2011-11-22,0.0,42378.0,500.0,2.0,2.0,6.0,5,นครราชสีมา                              
5872,0.0,1976.0,2009-08-18,0.0,37543.0,500.0,2.0,4.0,5.0,8,สุรินทร์                                
5872,0.0,1976.0,2009-08-18,0.0,37543.0,500.0,2.0,4.0,5.0,8,อุตรดิตถ์                               
5873,0.0,1989.0,2012-03-04,0.0,44489.0,500.0,1.0,1.0,1.0,2,มุกดาหาร                                
5874,0.0,1974.0,2006-10-19,0.0,41359.0,27036.0,1.0,4.0,3.0,8,
5875,0.0,1978.0,2013-02-10,0.0,36531.0,500.0,1.0,1.0,4.0,7,ปราจีนบุรี                              
5876,0.0,1972.0,2003-03-26,0.0,43095.0,500.0,2.0,4.0,5.0,3,นนทบุรี                                 
5877,0.0,1977.0,2006-07-19,0.0,37541.0,1358845.0,1.0,2.0,1.0,7,
5878,0.0,1987.0,2009-09-13,1.0,43813.0,422924.0,1.0,4.0,2.0,8,
5879,0.0,1975.0,2012-11-29,0.0,39580.0,500.0,2.0,2.0,3.0,1,
5880,0.0,1977.0,2007-09-22,1.0,42344.0,80503.0,1.0,1.0,6.0,1,พิษณุโลก                                
5880,0.0,1977.0,2007-09-22,1.0,42344.0,80503.0,1.0,1.0,6.0,1,สุรินทร์                                
5881,0.0,1967.0,2012-03-18,0.0,42512.0,500.0,1.0,2.0,4.0,4,เพชรบูรณ์                               
5882,0.0,1982.0,2009-09-26,1.0,44467.0,1159404.0,2.0,2.0,1.0,2,ระนอง                                   
5883,0.0,1982.0,2011-11-09,0.0,42605.0,250398.0,2.0,1.0,4.0,2,
5884,0.0,1982.0,2010-09-30,1.0,41075.0,500.0,1.0,1.0,3.0,9,ชลบุรี                                  
5884,0.0,1982.0,2010-09-30,1.0,41075.0,500.0,1.0,1.0,3.0,9,สุรินทร์                                
5885,0.0,1988.0,2010-06-09,0.0,38466.0,439286.0,1.0,2.0,6.0,1,กาฬสินธุ์                               
5886,0.0,1982.0,2011-08-10,0.0,37066.0,171069.0,1.0,1.0,3.0,8,นราธิวาส                                
5886,0.0,1982.0,2011-08-10,0.0,37066.0,171069.0,1.0,1.0,3.0,8,หนองบัวลำภู                             
5887,0.0,1977.0,2012-05-19,0.0,35227.0,500.0,2.0,3.0,5.0,3,ตาก                                     
5888,0.0,1982.0,2008-12-12,0.0,46954.0,527499.0,2.0,4.0,5.0,4,
5889,0.0,1976.0,2010-08-10,1.0,44111.0,469969.0,2.0,1.0,1.0,4,
5890,0.0,1977.0,2010-02-03,0.0,44833.0,24291.0,1.0,1.0,3.0,3,บึงกาฬ                                  
5891,0.0,1983.0,2009-09-01,0.0,36635.0,183269.0,1.0,4.0,1.0,5,
5892,0.0,1982.0,2011-12-03,1.0,47605.0,500.0,1.0,4.0,1.0,7,ปัตตานี                                 
5892,0.0,1982.0,2011-12-03,1.0,47605.0,500.0,1.0,4.0,1.0,7,อุตรดิตถ์                               
5893,0.0,1982.0,2018-01-11,0.0,39045.0,500.0,1.0,4.0,3.0,9,พะเยา                                   
5894,0.0,1978.0,2009-08-21,1.0,49824.0,387640.0,1.0,4.0,2.0,8,
5895,0.0,1984.0,2010-12-13,0.0,46380.0,500.0,1.0,2.0,5.0,11,
5896,0.0,1980.0,2010-12-30,0.0,43740.0,136564.0,2.0,3.0,6.0,8,ลำพูน                                   
5897,0.0,1980.0,2008-05-14,0.0,42746.0,500.0,2.0,3.0,2.0,3,พิษณุโลก                                
5898,0.0,1985.0,2008-12-11,0.0,43010.0,500.0,2.0,1.0,2.0,4,กำแพงเพชร                               
5898,0.0,1985.0,2008-12-11,0.0,43010.0,500.0,2.0,1.0,2.0,4,สมุทรสาคร                               
5899,0.0,1981.0,2008-09-04,0.0,40116.0,500.0,1.0,3.0,2.0,4,นครพนม                                  
5900,0.0,1978.0,2010-05-11,1.0,44419.0,500.0,1.0,4.0,6.0,5,
5901,0.0,1976.0,2014-05-05,0.0,42000.0,505519.0,1.0,4.0,3.0,11,ลำปาง                                   
5902,0.0,1977.0,2010-01-22,0.0,44749.0,504408.0,2.0,2.0,4.0,12,นครปฐม                                  
5903,0.0,1975.0,2014-02-11,0.0,40397.0,96526.0,2.0,4.0,2.0,1,
5904,0.0,1980.0,2008-06-26,0.0,43976.0,560194.0,1.0,4.0,4.0,1,
5905,0.0,1982.0,2014-09-09,0.0,43126.0,623774.0,2.0,3.0,2.0,6,ตาก                                     
5906,0.0,1980.0,2007-09-06,0.0,42802.0,500.0,1.0,2.0,2.0,4,ชลบุรี                                  
5907,0.0,1982.0,2005-08-13,1.0,50393.0,616036.0,2.0,3.0,2.0,4,นครนายก                                 
5907,0.0,1982.0,2005-08-13,1.0,50393.0,616036.0,2.0,3.0,2.0,4,ราชบุรี                                 
5907,0.0,1982.0,2005-08-13,1.0,50393.0,616036.0,2.0,3.0,2.0,4,อ่างทอง                                 
5908,0.0,1979.0,2011-02-13,0.0,41058.0,1260452.0,1.0,3.0,5.0,7,กำแพงเพชร                               
5908,0.0,1979.0,2011-02-13,0.0,41058.0,1260452.0,1.0,3.0,5.0,7,ปราจีนบุรี                              
5908,0.0,1979.0,2011-02-13,0.0,41058.0,1260452.0,1.0,3.0,5.0,7,เชียงราย                                
5909,0.0,1981.0,2012-12-21,2.0,35077.0,500.0,1.0,1.0,4.0,2,
5910,0.0,1976.0,2010-07-11,0.0,42769.0,252680.0,1.0,4.0,2.0,2,
5911,0.0,1983.0,2013-11-26,1.0,44378.0,500.0,2.0,2.0,3.0,8,
5912,0.0,1987.0,2008-07-09,0.0,47286.0,339059.0,2.0,3.0,1.0,2,ราชบุรี                                 
5913,0.0,1985.0,2014-04-17,1.0,42658.0,500.0,2.0,2.0,4.0,12,
5914,0.0,1985.0,2005-07-28,0.0,39431.0,682306.0,1.0,1.0,5.0,3,
5915,0.0,1983.0,2008-09-29,1.0,40773.0,32299.0,1.0,2.0,5.0,6,นครราชสีมา                              
5915,0.0,1983.0,2008-09-29,1.0,40773.0,32299.0,1.0,2.0,5.0,6,ปัตตานี                                 
5915,0.0,1983.0,2008-09-29,1.0,40773.0,32299.0,1.0,2.0,5.0,6,สุรินทร์                                
5916,0.0,1976.0,2007-01-15,0.0,42636.0,703648.0,1.0,2.0,1.0,9,ระยอง                                   
5917,0.0,1980.0,2006-05-30,0.0,40390.0,478561.0,1.0,2.0,1.0,6,
5918,0.0,1985.0,2011-07-03,0.0,46072.0,500.0,2.0,2.0,6.0,12,พังงา                                   
5919,0.0,1979.0,2015-06-08,0.0,49362.0,71745.0,2.0,4.0,6.0,12,
5920,0.0,1973.0,2013-01-03,0.0,50488.0,500.0,1.0,3.0,4.0,5,
5921,0.0,1976.0,2011-03-20,2.0,34862.0,88682.0,2.0,1.0,2.0,8,
5922,0.0,1978.0,2007-05-15,0.0,46371.0,310792.0,1.0,2.0,5.0,2,อุดรธานี                                
5923,0.0,1977.0,2008-02-24,1.0,40283.0,521730.0,2.0,1.0,3.0,12,นครราชสีมา                              
5924,0.0,1970.0,2013-08-23,0.0,46429.0,1410190.0,2.0,1.0,5.0,2,สุราษฎร์ธานี                            
5925,0.0,1977.0,2007-09-03,0.0,39088.0,1175975.0,2.0,1.0,4.0,2,หนองบัวลำภู                             
5926,0.0,1975.0,2010-02-04,0.0,43508.0,500.0,1.0,1.0,5.0,11,เชียงราย                                
5926,0.0,1975.0,2010-02-04,0.0,43508.0,500.0,1.0,1.0,5.0,11,เพชรบูรณ์                               
5927,0.0,1980.0,2013-09-12,0.0,41020.0,178854.0,1.0,1.0,1.0,6,
5928,0.0,1980.0,2007-07-09,0.0,43138.0,500.0,1.0,2.0,3.0,1,ระนอง                                   
5929,0.0,1979.0,2011-05-05,0.0,38615.0,716683.0,2.0,2.0,2.0,1,กำแพงเพชร                               
5930,0.0,1980.0,2008-12-10,0.0,48203.0,500.0,1.0,4.0,4.0,11,กำแพงเพชร                               
5930,0.0,1980.0,2008-12-10,0.0,48203.0,500.0,1.0,4.0,4.0,11,นนทบุรี                                 
5931,0.0,1985.0,2009-10-10,0.0,44096.0,806622.0,2.0,4.0,2.0,9,ราชบุรี                                 
5932,0.0,1980.0,2011-12-10,0.0,51281.0,500.0,2.0,3.0,3.0,1,
5933,0.0,1982.0,2010-11-17,1.0,33923.0,402605.0,2.0,1.0,1.0,7,กำแพงเพชร                               
5934,0.0,1978.0,2012-03-03,0.0,38342.0,95957.0,2.0,3.0,4.0,11,นครปฐม                                  
5935,0.0,1979.0,2011-04-18,1.0,47244.0,594595.0,1.0,2.0,5.0,8,
5936,0.0,1981.0,2011-06-15,0.0,47803.0,500.0,2.0,4.0,2.0,5,
5937,0.0,1977.0,2011-09-13,1.0,36464.0,500.0,1.0,4.0,1.0,9,
5938,0.0,1983.0,2011-01-24,0.0,45185.0,500.0,2.0,1.0,5.0,11,ราชบุรี                                 
5939,0.0,1982.0,2010-03-06,2.0,39706.0,500.0,1.0,1.0,5.0,7,
5940,0.0,1981.0,2005-07-27,0.0,53965.0,500.0,1.0,3.0,6.0,2,
5941,0.0,1983.0,2010-04-04,1.0,38927.0,505492.0,2.0,3.0,5.0,11,
5942,0.0,1983.0,2013-09-16,1.0,47090.0,500.0,2.0,2.0,5.0,9,ขอนแก่น                                 
5943,0.0,1985.0,2013-09-12,0.0,39183.0,1134742.0,2.0,2.0,2.0,11,
5944,0.0,1979.0,2010-10-22,0.0,40227.0,485533.0,2.0,1.0,2.0,5,ปัตตานี                                 
5945,0.0,1980.0,2014-09-23,0.0,47307.0,500.0,1.0,3.0,2.0,2,
5946,0.0,1975.0,2012-09-16,0.0,37576.0,161737.0,2.0,2.0,3.0,6,แม่ฮ่องสอน                              
5947,0.0,1978.0,2013-02-02,0.0,42674.0,500.0,2.0,2.0,2.0,12,
5948,1.0,1944.0,2018-01-11,0.0,25124.0,500.0,1.0,3.0,5.0,4,
5949,1.0,1962.0,1989-04-21,0.0,34292.0,518912.0,2.0,3.0,6.0,5,
5950,1.0,1981.0,1995-05-06,0.0,62320.0,483400.0,2.0,4.0,6.0,2,
5951,1.0,1992.0,2007-08-15,0.0,40470.0,500.0,2.0,4.0,3.0,9,
5952,1.0,1956.0,2018-01-11,2.0,30779.0,500.0,2.0,1.0,4.0,5,
5953,1.0,1957.0,2005-08-01,0.0,82175.0,1153785.0,1.0,2.0,5.0,11,
5954,1.0,1964.0,2012-08-10,0.0,53316.0,3970714.0,1.0,2.0,2.0,2,สุรินทร์                                
5955,1.0,2003.0,2011-03-24,0.0,51307.0,500.0,2.0,3.0,1.0,7,ปราจีนบุรี                              
5956,1.0,1990.0,2018-01-11,1.0,38428.0,500.0,1.0,3.0,4.0,1,
5957,1.0,1994.0,1989-07-25,2.0,40217.0,500.0,2.0,4.0,6.0,6,
5958,1.0,1956.0,1990-02-07,0.0,41423.0,500.0,1.0,1.0,1.0,12,
5959,1.0,1956.0,2018-01-11,0.0,57354.0,621342.0,2.0,1.0,4.0,1,กาฬสินธุ์                               
5959,1.0,1956.0,2018-01-11,0.0,57354.0,621342.0,2.0,1.0,4.0,1,เพชรบูรณ์                               
5960,1.0,1982.0,2017-03-20,0.0,90413.0,610956.0,2.0,3.0,1.0,3,
5961,1.0,1994.0,2018-01-11,0.0,41474.0,500.0,1.0,1.0,1.0,5,
5962,1.0,1991.0,2014-03-29,0.0,28707.0,500.0,1.0,4.0,2.0,1,
5963,1.0,1964.0,2016-03-30,0.0,50098.0,500.0,2.0,3.0,1.0,4,
5964,1.0,2005.0,2010-01-10,0.0,54925.0,1069543.0,1.0,1.0,5.0,5,ลำปาง                                   
5964,1.0,2005.0,2010-01-10,0.0,54925.0,1069543.0,1.0,1.0,5.0,5,สระแก้ว                                 
5965,1.0,1969.0,2001-02-03,2.0,37372.0,500.0,2.0,4.0,6.0,12,นครพนม                                  
5966,1.0,1989.0,2005-08-24,0.0,31775.0,500.0,1.0,3.0,1.0,9,
5967,1.0,1934.0,2016-06-08,2.0,39053.0,3310210.0,1.0,3.0,2.0,6,มุกดาหาร                                
5967,1.0,1934.0,2016-06-08,2.0,39053.0,3310210.0,1.0,3.0,2.0,6,สมุทรสาคร                               
5968,1.0,1964.0,2017-02-06,0.0,34868.0,500.0,2.0,1.0,6.0,11,มุกดาหาร                                
5969,1.0,1980.0,2018-01-11,1.0,54682.0,5075141.0,2.0,4.0,4.0,7,สุราษฎร์ธานี                            
5970,1.0,1969.0,2004-01-27,0.0,58298.0,500.0,2.0,3.0,3.0,8,สมุทรสาคร                               
5971,1.0,1961.0,2003-03-11,0.0,40624.0,500.0,2.0,4.0,2.0,7,สิงห์บุรี                               
5972,1.0,1983.0,2001-01-20,0.0,21941.0,647313.0,2.0,1.0,6.0,3,
5973,1.0,1983.0,2000-11-14,5.0,44024.0,1374225.0,1.0,3.0,6.0,7,
5974,1.0,1987.0,2003-06-21,0.0,45796.0,3402971.0,1.0,3.0,4.0,4,สระแก้ว                                 
5975,1.0,1964.0,2003-07-22,2.0,61578.0,1404995.0,2.0,4.0,6.0,7,
5976,1.0,1968.0,1994-08-03,0.0,46010.0,500.0,1.0,3.0,5.0,4,พิษณุโลก                                
5977,1.0,1999.0,2018-01-11,0.0,46516.0,1218792.0,1.0,1.0,4.0,8,พังงา                                   
5977,1.0,1999.0,2018-01-11,0.0,46516.0,1218792.0,1.0,1.0,4.0,8,อุดรธานี                                
5977,1.0,1999.0,2018-01-11,0.0,46516.0,1218792.0,1.0,1.0,4.0,8,แม่ฮ่องสอน                              
5978,1.0,1966.0,1995-11-08,0.0,42821.0,500.0,2.0,1.0,4.0,5,
5979,1.0,1982.0,2018-01-11,1.0,32003.0,2366631.0,2.0,4.0,3.0,5,
5980,1.0,2005.0,1999-05-23,1.0,28653.0,1407177.0,2.0,4.0,3.0,5,ระยอง                                   
5981,1.0,2005.0,2000-12-09,0.0,74134.0,2731963.0,1.0,1.0,6.0,7,สมุทรสาคร                               
5982,1.0,1969.0,2007-11-30,1.0,41254.0,500.0,2.0,1.0,2.0,5,ยโสธร                                   
5983,1.0,1960.0,2013-06-16,3.0,36913.0,1624035.0,1.0,1.0,6.0,6,
5984,1.0,1987.0,2004-10-21,0.0,33631.0,387737.0,1.0,4.0,5.0,5,สมุทรปราการ                             
5985,1.0,1977.0,2000-12-14,4.0,58637.0,500.0,1.0,2.0,3.0,5,นครปฐม                                  
5985,1.0,1977.0,2000-12-14,4.0,58637.0,500.0,1.0,2.0,3.0,5,พังงา                                   
5986,1.0,1979.0,2018-01-11,0.0,9588.0,2213749.0,1.0,2.0,3.0,5,ปราจีนบุรี                              
5986,1.0,1979.0,2018-01-11,0.0,9588.0,2213749.0,1.0,2.0,3.0,5,อ่างทอง                                 
5987,1.0,2005.0,2018-01-11,0.0,22418.0,880852.0,2.0,1.0,6.0,4,ภูเก็ต                                  
5988,1.0,2005.0,1997-11-17,0.0,28716.0,500.0,1.0,3.0,2.0,5,
5989,1.0,1976.0,2018-01-11,3.0,41887.0,3356848.0,1.0,1.0,1.0,11,นครพนม                                  
5990,1.0,1947.0,2003-06-19,0.0,42337.0,3923462.0,1.0,2.0,2.0,9,ราชบุรี                                 
5990,1.0,1947.0,2003-06-19,0.0,42337.0,3923462.0,1.0,2.0,2.0,9,สิงห์บุรี                               
5991,1.0,1993.0,2018-01-11,3.0,52708.0,2876126.0,1.0,2.0,3.0,6,
5992,1.0,1970.0,2002-10-09,0.0,50452.0,500.0,2.0,3.0,2.0,3,เพชรบูรณ์                               
5993,1.0,1964.0,1996-06-15,0.0,26283.0,500.0,2.0,1.0,4.0,1,
5994,1.0,2003.0,2008-09-20,4.0,41119.0,1282647.0,2.0,1.0,6.0,2,นครปฐม                                  
5995,1.0,1964.0,1995-08-12,1.0,34584.0,500.0,1.0,4.0,6.0,7,สระแก้ว                                 
5996,1.0,1943.0,2008-11-11,0.0,30141.0,2006807.0,1.0,2.0,3.0,8,เชียงราย                                
5997,1.0,1967.0,2018-01-11,0.0,16910.0,500.0,1.0,4.0,6.0,6,อุดรธานี                                
5998,1.0,1980.0,2018-01-11,0.0,31638.0,500.0,1.0,2.0,4.0,12,ตาก                                     
5999,1.0,1993.0,1994-02-12,0.0,26198.0,526094.0,2.0,3.0,6.0,11,สมุทรปราการ                             
6000,1.0,1996.0,2004-07-08,0.0,23345.0,3079114.0,1.0,2.0,3.0,6,ตรัง                                    
6000,1.0,1996.0,2004-07-08,0.0,23345.0,3079114.0,1.0,2.0,3.0,6,ราชบุรี                                 
6001,1.0,1958.0,2012-08-29,3.0,65642.0,500.0,2.0,4.0,2.0,4,
6002,1.0,1961.0,2011-05-03,0.0,28024.0,500.0,1.0,2.0,4.0,11,
6003,1.0,1967.0,2012-08-17,0.0,37176.0,500.0,1.0,3.0,6.0,4,
6004,1.0,1978.0,2006-07-05,0.0,49166.0,233895.0,2.0,1.0,3.0,1,พะเยา                                   
6004,1.0,1978.0,2006-07-05,0.0,49166.0,233895.0,2.0,1.0,3.0,1,ระนอง                                   
6004,1.0,1978.0,2006-07-05,0.0,49166.0,233895.0,2.0,1.0,3.0,1,ระยอง                                   
6005,1.0,2005.0,2018-01-11,0.0,61630.0,2212760.0,1.0,2.0,6.0,9,ปราจีนบุรี                              
6006,1.0,1976.0,2002-08-21,0.0,47886.0,1082962.0,2.0,4.0,1.0,12,ลำพูน                                   
6007,1.0,1966.0,2011-07-06,0.0,61816.0,500.0,2.0,2.0,2.0,5,
6008,1.0,1979.0,2012-03-12,0.0,53325.0,3584313.0,1.0,3.0,2.0,3,
6009,1.0,1994.0,2012-10-13,0.0,49847.0,500.0,1.0,4.0,1.0,5,ตาก                                     
6009,1.0,1994.0,2012-10-13,0.0,49847.0,500.0,1.0,4.0,1.0,5,นราธิวาส                                
6010,1.0,1962.0,2000-10-14,0.0,45394.0,1140639.0,1.0,4.0,4.0,7,
6011,1.0,1986.0,2004-02-12,0.0,52767.0,1840241.0,1.0,1.0,2.0,9,
6012,1.0,1938.0,2002-05-15,3.0,62654.0,500.0,2.0,3.0,1.0,5,
6013,1.0,1979.0,2014-01-12,0.0,43854.0,4344363.0,2.0,1.0,6.0,12,บุรีรัมย์                               
6014,1.0,1975.0,2006-09-05,0.0,51449.0,500.0,1.0,3.0,2.0,9,
6015,1.0,2000.0,1999-12-21,0.0,42817.0,4021908.0,1.0,2.0,6.0,8,
6016,1.0,2000.0,2008-03-18,1.0,14279.0,3300791.0,2.0,1.0,2.0,9,
6017,1.0,1949.0,2018-01-11,0.0,56923.0,2505877.0,2.0,2.0,5.0,8,อุดรธานี                                
6018,1.0,1955.0,2002-09-16,1.0,37231.0,451286.0,2.0,4.0,6.0,7,นครราชสีมา                              
6019,1.0,1964.0,2008-06-13,0.0,63315.0,500.0,1.0,4.0,3.0,11,มุกดาหาร                                
6020,1.0,1978.0,1999-04-05,0.0,36289.0,161761.0,2.0,4.0,4.0,8,ปทุมธานี                                
6021,1.0,1983.0,2006-08-18,0.0,35443.0,1928828.0,1.0,1.0,2.0,6,
6022,1.0,1977.0,2011-07-10,0.0,17160.0,500.0,2.0,2.0,5.0,1,
6023,1.0,1964.0,2007-09-07,2.0,11681.0,500.0,2.0,4.0,2.0,2,
6024,1.0,1998.0,2008-09-17,0.0,44081.0,1687896.0,2.0,2.0,1.0,1,
6025,1.0,1968.0,2018-01-11,2.0,46304.0,874641.0,1.0,1.0,6.0,8,สระแก้ว                                 
6026,1.0,1961.0,2017-11-13,0.0,37913.0,500.0,2.0,3.0,3.0,1,
6027,1.0,1996.0,1996-02-17,1.0,59267.0,1267828.0,1.0,3.0,6.0,5,
6028,1.0,1988.0,2018-01-11,1.0,45598.0,2239510.0,2.0,3.0,1.0,5,
6029,1.0,1980.0,2005-01-01,0.0,68098.0,2527099.0,1.0,4.0,6.0,8,
6030,1.0,1977.0,2010-04-21,5.0,24190.0,613945.0,1.0,4.0,4.0,5,
6031,1.0,2005.0,2010-02-26,0.0,47678.0,500.0,1.0,1.0,4.0,8,
6032,1.0,1985.0,2018-01-11,0.0,44851.0,500.0,1.0,2.0,3.0,8,
6033,1.0,1987.0,2014-05-26,0.0,58823.0,500.0,2.0,4.0,5.0,8,ภูเก็ต                                  
6034,1.0,1997.0,2002-07-10,2.0,53536.0,5182033.0,1.0,1.0,2.0,3,สระแก้ว                                 
6035,1.0,1992.0,2018-01-11,0.0,43238.0,500.0,1.0,2.0,3.0,12,
6036,1.0,1984.0,2005-04-23,0.0,25601.0,4905807.0,2.0,2.0,3.0,1,
6037,1.0,1962.0,1992-02-15,0.0,55870.0,4152896.0,2.0,2.0,5.0,3,พิษณุโลก                                
6037,1.0,1962.0,1992-02-15,0.0,55870.0,4152896.0,2.0,2.0,5.0,3,สมุทรสาคร                               
6037,1.0,1962.0,1992-02-15,0.0,55870.0,4152896.0,2.0,2.0,5.0,3,สระแก้ว                                 
6038,1.0,1987.0,2009-07-12,0.0,38027.0,1771324.0,1.0,3.0,5.0,9,ตาก                                     
6038,1.0,1987.0,2009-07-12,0.0,38027.0,1771324.0,1.0,3.0,5.0,9,เชียงราย                                
6039,1.0,1963.0,2016-10-13,0.0,38646.0,1706282.0,1.0,2.0,3.0,4,ตราด                                    
6039,1.0,1963.0,2016-10-13,0.0,38646.0,1706282.0,1.0,2.0,3.0,4,ระยอง                                   
6039,1.0,1963.0,2016-10-13,0.0,38646.0,1706282.0,1.0,2.0,3.0,4,ราชบุรี                                 
6040,1.0,1985.0,2018-01-11,0.0,71194.0,500.0,2.0,3.0,3.0,5,
6041,1.0,1990.0,2006-09-03,0.0,55046.0,5790676.0,2.0,1.0,3.0,9,
6042,1.0,2005.0,1989-06-28,0.0,54444.0,500.0,1.0,1.0,1.0,5,
6043,1.0,1956.0,2013-10-03,5.0,51300.0,500.0,1.0,3.0,2.0,7,เชียงราย                                
6044,1.0,1970.0,2005-02-01,0.0,53590.0,500.0,2.0,3.0,4.0,1,
6045,1.0,1978.0,2018-01-11,2.0,22269.0,500.0,1.0,1.0,4.0,6,กระบี่                                  
6045,1.0,1978.0,2018-01-11,2.0,22269.0,500.0,1.0,1.0,4.0,6,ตรัง                                    
6046,1.0,1967.0,2012-10-18,3.0,41852.0,500.0,2.0,3.0,5.0,8,
6047,1.0,1959.0,2012-01-16,2.0,40283.0,500.0,1.0,3.0,3.0,9,
6048,1.0,1975.0,1988-08-19,0.0,50012.0,500.0,2.0,1.0,1.0,3,พังงา                                   
6048,1.0,1975.0,1988-08-19,0.0,50012.0,500.0,2.0,1.0,1.0,3,มุกดาหาร                                
6049,1.0,1997.0,2009-12-21,1.0,39890.0,500.0,1.0,3.0,3.0,3,
6050,1.0,1963.0,2018-01-11,0.0,36997.0,6467476.0,1.0,1.0,5.0,4,นครราชสีมา                              
6050,1.0,1963.0,2018-01-11,0.0,36997.0,6467476.0,1.0,1.0,5.0,4,พิษณุโลก                                
6050,1.0,1963.0,2018-01-11,0.0,36997.0,6467476.0,1.0,1.0,5.0,4,อุดรธานี                                
6051,1.0,1973.0,1998-09-10,0.0,31111.0,500.0,2.0,1.0,6.0,4,ชลบุรี                                  
6052,1.0,1991.0,2001-01-25,0.0,65845.0,664165.0,1.0,1.0,1.0,8,นราธิวาส                                
6052,1.0,1991.0,2001-01-25,0.0,65845.0,664165.0,1.0,1.0,1.0,8,อุตรดิตถ์                               
6053,1.0,1964.0,2008-08-27,4.0,68630.0,1834311.0,1.0,4.0,3.0,2,ตรัง                                    
6054,1.0,1984.0,2006-12-26,0.0,62679.0,194937.0,1.0,2.0,4.0,8,
6055,1.0,1990.0,2018-01-11,0.0,47940.0,500.0,1.0,3.0,2.0,7,
6056,1.0,1977.0,2014-11-23,0.0,77955.0,500.0,2.0,3.0,3.0,9,
6057,1.0,1988.0,1993-10-01,0.0,20448.0,500.0,1.0,1.0,4.0,6,ลำปาง                                   
